alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280_od315,proline,oak_aged,variety
13.71639104643813,1.8525169899457903,2.3056679139389873,16.523098849163627,111.22640874082809,2.54525167262201,2.3580644178038312,0.16002327186418835,1.7058415188343508,5.490064139284495,,2.353071277678428,883.3877261154342,Yes,Cabernet Sauvignon
13.359950273893428,4.041033631567609,2.194208566698421,19.522602434568835,92.08345890559559,1.8900313443419106,1.5765420117994013,0.43759255257914165,1.3885354002376524,10.574213198223134,0.7499765175830686,1.5974138885903937,790.603091118546,,Pinot Noir
13.562428874386658,1.6262698331385117,2.361561632371575,13.930000297943756,106.3236593314347,3.1496607383609354,2.9344704629896725,0.4837205124422582,,7.094174572950077,0.8248749344311355,1.925012508110299,862.1849560815001,No,Cabernet Sauvignon
12.4266989586106,0.23770344052843573,1.7762427261915792,23.18262477241141,92.74035297669465,1.787337562512349,1.4534259063896329,0.4710359476763491,1.89346860174583,3.192726205223953,,2.6080436065087365,390.0172089995307,Yes,Merlot
12.605065251898555,2.0830280722261394,2.715568206675359,21.89878798197595,124.43497938054917,2.98963953736786,2.9020190742343037,0.24795950586985177,2.6241147545003978,3.5550598569132106,1.250844731086679,2.997296716863897,390.7829146212327,,Merlot
13.715315746297208,3.274909195569176,2.4990868440493568,13.770294329420775,103.64187379324375,3.1507085547077525,2.7050763141397454,0.3436168816908363,1.4705537083449731,3.8138027671876475,0.9881924076769627,2.4768086479772755,1266.1298069095797,No,Cabernet Sauvignon
12.617704650509145,1.880788222836496,1.818674742829437,20.093108786621254,76.7482257352053,1.2490250999298897,1.3018316247692867,0.3868468989991445,2.0056731611800447,3.103285784449092,1.3199956705755143,2.4620863662153343,367.55035460994543,Yes,Merlot
13.34863696645812,4.567521740924902,2.6370192479476806,19.821631973555263,114.04062276220927,1.4320030496039557,1.1706192734062326,0.39972332202987243,0.656261771801016,10.02407257233981,0.8562430737502571,1.767983913420977,484.2888996169676,No,Pinot Noir
12.501157695678309,0.9968685314463245,2.7153668763661756,26.378374429600296,121.8558044700689,2.0116659795020078,1.7816976983619242,0.42898703014967166,0.9962550101972635,2.8595010415176056,1.2308064122470377,2.7257921569210373,399.8082081688673,No,Merlot
13.025940767498827,3.7485679065536957,2.425490745107974,22.071874299026142,96.73580837023742,1.739542566005286,1.6087126673947842,0.48977185248438593,1.8007203530025402,9.504662734586605,,1.5837109152649527,586.6669062069747,No,Pinot Noir
12.23783358957555,2.8440133436544244,2.564906183802193,22.84447887997331,108.74350693075833,2.3404376122708683,2.152626332563563,0.18031839015356785,1.1964123092863044,2.7546353887952635,0.860645849638969,2.3154116170430132,411.957840954462,Yes,Merlot
13.27578556325461,2.7312172947517097,2.1249701738013127,17.84938070297352,107.33722266393329,1.3091792250747225,1.14355030792955,0.5048926819347686,1.2242614141781079,7.874274091658608,0.597372854442884,1.1775060107608206,551.2648340060348,No,Pinot Noir
14.746584154465296,1.227381511552595,2.5567354447600623,20.15234330890746,102.69158956668592,2.4485207739544963,2.325743817885116,0.1440480192324085,2.3225542344123533,5.665868110569163,0.9145484964509798,2.155547922902542,1426.501140406999,Yes,Cabernet Sauvignon
12.685801775146553,2.604673177766334,2.4344796191171643,21.296830765724778,,1.762602844947061,1.6108265347301998,0.53462163911641,1.6654763469575664,2.356631202230357,,1.5272144046053204,634.2423595246279,No,Pinot Noir
13.577361077028945,1.7826612166628393,2.2200903838910135,12.321954709847532,118.31450748883208,2.9240181113699264,3.033527391262771,0.2777522374300075,2.0429459888622694,4.800407339603119,0.9102881379301784,2.544418506683376,1240.861059191666,Yes,Cabernet Sauvignon
13.095433080407892,3.810271629672633,2.4474694723375228,24.637246260081152,70.09321530999733,1.7874685174659786,1.7379242606822023,0.29635043844636433,,8.643176935912463,0.8921919203121622,2.283682296170995,630.4804475238088,Yes,Pinot Noir
12.481943501910788,2.8580234147372607,1.9110370246731176,16.126142476684382,96.83303119244962,1.5567464412459824,1.3829964865713096,0.43001617519581764,1.2917119099564163,1.7467311072894736,1.0361137864203651,2.1336255562897626,674.8757039553183,Yes,Merlot
13.259961318956243,5.96303236722472,2.0665553093189835,22.414474064393673,90.71840957441613,1.764722078482908,1.7191231022774978,0.3787253822702535,,6.142415582365997,,1.9265435637665327,520.8039030520727,Yes,Pinot Noir
12.21082428274455,2.530932424184896,1.6187794814088512,21.72312792927222,84.96420698505635,3.0505202584377398,2.956994298585277,0.06945865711329724,2.3344752615011046,1.7566735630377355,0.9449563459158431,2.401429515965048,551.7216043126137,Yes,Merlot
11.852858489058974,1.9524379485263386,1.8395901972727404,19.746735143165573,138.8887455325933,2.842570853700368,2.2957278367736356,0.43785063574606375,1.698134806837161,1.2972664499452986,0.6465972342396626,1.9974071754450522,530.7767933083192,,Merlot
12.273520668168487,1.716157460973431,2.1781885833796393,21.571697700779286,102.24486743472181,2.288277814522673,2.1901276353538837,0.1120626233974622,,4.239971986062924,0.8308450328200969,2.053102000527882,640.9617508679428,Yes,Merlot
12.233085071122483,2.921079203827497,2.100225420765495,27.558323880143405,96.56081112271906,1.6977308123914585,1.6346424000617592,0.388759043587075,,3.8705022138557945,1.0873149034982827,2.587575542571886,720.1853103006949,Yes,Merlot
12.457483643575895,2.8327368183030814,2.55950972947936,18.403738085499928,132.57154895394353,3.252382640624848,3.010178647563203,0.32939812168081667,,3.127688621076073,0.9908096739666912,2.8679758568907534,360.5426429078478,No,Merlot
13.608929998086591,3.3585259756937873,2.1012080194902256,21.9708291672964,83.91732279212567,1.2592612344072247,1.1389647443265198,0.4827567892949109,1.1838200865657793,7.082345420444773,0.568607152568266,1.2245828563418035,550.7643823910967,Yes,Pinot Noir
13.144911310220508,1.2246622225061687,2.5842033284092363,15.683978269376125,104.82396782476955,2.7655010874620416,2.5223139034650197,0.2904113007225687,0.6675527073876275,3.980306952092564,,2.574992707839635,385.98693765187625,Yes,Merlot
13.765137260736442,1.6228600776675797,2.7659863864439242,13.060951682073462,116.87385049136608,2.6873562762644654,2.4996539462308225,0.2211828650639207,1.3150170460583388,3.9378643151037878,1.0973605943384686,2.7609431227824244,947.8290564241187,Yes,Cabernet Sauvignon
13.015920400377167,2.3838995445808595,2.5342348620047113,16.690476764175852,117.27413862437939,2.6423163201696136,2.4062302082255185,0.3363363312601362,2.2144797074611655,6.238702345433546,1.1465168426465013,2.5190079362283613,1378.2581311771423,No,Cabernet Sauvignon
13.691599421247854,2.1933919255299874,2.168434989319196,19.547609233104406,82.51836965775459,2.69495395219542,2.348394373291936,0.35797044351714313,1.8920393316373658,6.566779816485578,1.2664850122864808,2.9446369931554366,1093.2501144882972,Yes,Cabernet Sauvignon
14.11906328394719,1.5181394024384685,2.2602900489153805,21.050175772840127,86.64202721534988,3.1788631118844735,2.8269795194387055,0.2457539924033762,1.7969915204360833,5.712543796006036,1.105072634158562,2.7434752724794915,1218.3400147417105,No,Cabernet Sauvignon
11.669438134326434,2.411480178069291,2.129140399300768,21.288679509260067,103.27904280682488,1.86770641355441,1.7471987985583568,0.1828587872025758,1.7555019237700493,2.768819605947851,0.8457429646553738,1.8202712398241494,235.3274541617866,Yes,Merlot
13.20263446243982,2.3403204247620977,2.2352506501510803,18.870319438214196,102.7877749771573,1.738705208700592,1.632302635079648,0.6565492604999452,1.0675203911369575,8.38061690047437,0.7009027425949766,1.6278048995735281,691.0474849691341,,Pinot Noir
13.318471395152615,1.3916669264946524,2.666949989731369,22.57318402638993,102.39964026719474,3.0087394593720065,2.6561098243134533,0.14305555602071288,1.1932152407479781,5.3059347963505035,,2.2003628970928246,540.3169243697465,No,Cabernet Sauvignon
13.056317323339142,3.4134056357607845,2.505342436873124,20.2404853300142,101.88843448983891,1.1653213341220074,1.109186340125745,0.5417474006435024,1.4171823621179658,11.328315344844698,0.5002439127741451,1.2240493092721438,473.63347715006466,Yes,Pinot Noir
14.075225597903227,0.8784183212587524,2.612803131986954,11.996135638903302,103.42461908988795,3.0489691914392236,2.5499900517655485,0.36734583422704076,1.7610468665605872,4.432235212781908,1.1770743404871902,2.8235871729169335,1066.4556638869178,,Cabernet Sauvignon
12.49374792390723,1.5316747240508355,2.161860185887466,25.202882911013432,115.5657199731474,2.778954945374749,2.742400907327065,0.22783029465830595,0.8928417699993644,4.138568797412393,1.0806548724418288,2.8295568442501566,655.4840920205706,No,Merlot
12.836339788403825,2.4659096654194004,2.4397508005253457,13.101541911735978,,3.056472938626731,2.8864476329827955,0.28685033546498956,2.2079583925099056,5.786979141560153,1.0476619709878359,2.568465527603635,785.7346951209663,,Cabernet Sauvignon
13.85218336451513,2.7896132001445118,2.585101818964777,18.40828268379106,94.06928315320138,2.584022109085507,2.4346050011421188,0.24218357388903775,2.1750768740471127,5.889861662589501,1.1435323729713818,2.692351983466553,1874.89020849372,Yes,Cabernet Sauvignon
13.413795181931032,5.107099434633316,2.2538401523204046,21.507454263003666,103.31202051021975,1.7343018448792507,1.428652041260234,0.35917053308346086,0.46010300282671035,9.229904524262489,0.7261531863541105,1.9907006879311024,819.0156003770898,,Pinot Noir
13.20657146078588,0.6442133715658704,2.0858790244992598,18.155531222526562,124.76700933940404,2.495061145572805,2.3634895266131144,0.30018603637349167,,6.1647442071943885,0.8474152076965329,2.1771213319148166,995.8479336845373,Yes,Cabernet Sauvignon
13.091719925309436,1.1488763531271085,2.719784450242769,16.593002508418483,98.38872934207929,2.5054984564153484,2.476891582759536,0.24247144799536124,,4.770102463361059,1.0053602826926924,2.4619450443581234,980.9973083588694,Yes,Cabernet Sauvignon
12.821135804321683,2.1882394133750207,2.358815925516111,16.206403612905795,99.06909238718764,3.742315085402198,3.1870189561032785,0.27503421967050307,2.3084889156876534,4.83139536753628,1.0127580089516048,2.7337193482819284,1108.1019658511696,Yes,Cabernet Sauvignon
12.045939503792157,2.4800626798139764,2.305810854683522,20.34581985536663,115.84193107827292,2.1559486819131126,1.9211406521011754,0.15995125049720038,1.5492709850598154,4.336143972728935,0.7866218581299304,1.8088204780640886,476.90772019517044,No,Merlot
14.075434494365629,,2.463621626409591,18.14926488753747,89.5288951289601,2.5879656312393786,2.524378244945307,0.30432946802143707,2.003715056613963,4.386011043053167,1.1294985169133123,2.648975046746992,1193.4767805879096,Yes,Cabernet Sauvignon
13.14378506040321,4.213289782850139,2.0739694997500235,16.887824968010744,72.52520836603586,1.8940043616064368,1.6897772228603856,0.29701457902295514,0.7544000527208107,4.483962566168559,,2.0754005428095423,619.0019920046524,Yes,Merlot
12.858565114192096,1.867528961344516,2.3441269527496096,13.693647166770802,119.08584205816408,2.9042258175960325,2.677492025718446,0.3935623500696535,1.97028018246594,4.280780164710134,1.005116869504186,2.379411457807271,847.7729679921165,Yes,Cabernet Sauvignon
13.293529452344837,2.98267497444659,2.3131143620351624,17.15117112029342,119.10528604320555,2.394880747054966,2.0353096881664885,0.2970655754214608,1.5577894188365695,6.328109698210475,1.2119406917114819,2.7602621070686357,1387.151119205343,Yes,Cabernet Sauvignon
13.777714663834232,2.430679736877993,1.970353785812316,17.63976712526056,118.20086792641345,3.778174251918779,3.552284976507211,0.268167608142122,2.220287648667862,6.081572213574042,0.9266009321053151,2.6579683921979362,933.696570161919,No,Cabernet Sauvignon
13.776281256051234,2.190658828691968,2.4051049114234533,14.677527082173551,84.28782743155139,2.542745748979106,2.2042866564171937,0.33479553160605535,2.201944756989617,5.458384899977692,1.1335017627913395,2.5549246856879484,1128.5542761616848,No,Cabernet Sauvignon
13.31129470233245,2.8115323346758356,2.4887536200761162,22.42000694904256,89.41405085377698,1.5781557635101056,1.4005977381701917,0.3399351795627597,1.55644783161567,2.531187329917142,1.341606145981123,2.5509041655321836,431.5474525743176,No,Merlot
13.435253645468098,2.6548829878256046,2.0191098831126535,15.428788174658026,117.92966677022963,2.9025682686637815,2.751558518237367,0.2088112499963124,2.953896301766,4.568230710221964,0.9130707439764975,2.622095172145955,1061.2960819251377,Yes,Cabernet Sauvignon
13.76297564556689,3.330669145650015,2.891272447792237,21.233950265827573,83.92874743230179,2.1335875326600005,1.6300361635949325,0.42032297932709345,1.176622796174488,6.833170198188365,0.5741002546866677,1.572786797665441,548.2894748058436,No,Pinot Noir
13.178883233340413,2.0820863625025194,2.5580430731129358,22.794868105362212,74.63320693818068,1.1132357721168171,1.0545853895840454,0.24569861182877922,1.2905520492254974,3.5582354772858613,0.6846168047758532,1.5245509340026397,617.8757464127888,Yes,Merlot
12.760665098938844,0.01,2.439855496284276,22.49681579593906,94.8200266418778,2.7838316387121056,2.640688329562628,0.359498544790481,1.8885555206367468,2.999880483063414,1.0699737688002948,2.626093288342839,356.08319003570045,No,Merlot
13.650961090825831,3.7489430912732806,2.965628556039602,22.38237810875068,107.77805274198214,1.6714473177967875,1.3636429993713124,0.4231754110134627,0.7491184941690561,10.98461382393084,0.79292614624525,1.606023324309698,685.5622639432705,Yes,Pinot Noir
13.064836860764702,2.8483840947821575,2.0904768564086202,20.892853662447877,113.3814219586877,1.3745348895435616,1.001365494921856,0.3956757024840972,1.1708373804940497,7.693147661129867,0.6264585233667588,1.5154655540585065,661.7406661249894,No,Pinot Noir
12.633976859634345,2.935049035424163,2.4175626522180034,11.964743512836776,104.87071699855304,3.4824268093226856,2.9346138194193045,0.3984923396290388,2.2497110715676256,4.645535000580444,0.9218339727845158,2.230160938266686,930.6788830689171,Yes,Cabernet Sauvignon
13.320885385431998,4.040491039371993,2.492895708515836,23.55416573736751,86.95509504064565,1.559634793227264,1.467023166654505,0.4055220095419524,2.0544694114432485,13.44724537114982,0.586900854868172,1.128612214106166,714.6403357072014,No,Pinot Noir
12.281273457508352,,1.9655103993626089,17.194006193140144,111.45553792300825,2.826062763251037,2.5396649405976985,0.40525589811732327,1.7200303174383613,2.3840260752744244,,2.8149907248742405,543.6110315722697,No,Merlot
13.173550744648026,1.6646277803616139,2.436744593791717,17.725100991208837,113.41173833034534,2.7528652512360074,2.4172531662593655,0.3596045327687023,1.2600202663662619,5.221159312747875,1.2125692002899722,2.799125947272828,1285.6655060989801,Yes,Cabernet Sauvignon
14.447470655617197,1.251173312097217,2.5037029655752376,14.683667222107124,117.3165901172006,2.45311012665266,2.297560758328434,0.348416788315834,1.9647677469140272,4.712216671817531,1.0354895606667067,2.3105188606593945,1117.273823900118,Yes,Cabernet Sauvignon
13.048910246568841,1.4441045969822035,2.05760555146288,18.725261061910032,117.86766942932712,2.466899054392376,2.3387272427173995,0.3154106473400161,1.9475186159611606,5.051783203382984,1.101278322598341,2.598315370859404,537.4677294987035,Yes,Cabernet Sauvignon
13.070535602002543,5.163210940384256,2.647648635989772,21.774812879047467,91.42219750510088,1.367348715387111,1.3271049248081457,0.49428638112078727,1.2176941263965375,5.008358569112828,0.7064413969108796,1.7467009316140636,662.387236964991,Yes,Pinot Noir
12.025920437578149,1.6284873014822385,1.7288231612267002,20.415057919001963,120.74898681600891,2.6666806424739984,2.375888957831079,0.49081992404287944,1.2356997483135934,3.9114153816797184,0.944724950489912,2.3889498672563527,724.5884134532754,No,Merlot
12.663893075155094,2.0316133512689567,2.2864533697270444,20.734902968244175,90.75193209603259,2.153820680065528,1.9913273991960239,0.42592055021357983,0.8750320332004838,3.294252153153772,0.9836397671245645,2.0499476247428587,224.01645981673596,No,Merlot
12.45879744541584,2.6891478064576475,2.5486974061323577,23.80329123801411,83.97467172291465,1.908192655439591,1.992496433618179,0.43190089881359867,,2.8839820446906623,0.9446234067047398,2.2128050117527245,489.77385222970037,No,Merlot
13.015172981712546,2.710830193214995,2.425183704640059,19.875811709815302,104.74841045878176,1.819391088994533,1.5401636407614983,0.4456872477646442,1.124674491958964,8.26584686618343,0.7219565648746255,1.6144968007730531,580.6720374832028,Yes,Pinot Noir
12.297585813861696,1.5974878576362908,2.3804212874757433,20.589432185326107,73.89060371903672,2.315128937439564,2.0983975709635287,0.4752085156705921,1.0902153789184692,3.5835116962100955,,1.95794759035968,592.9241556229232,No,Merlot
13.83185860217826,0.8690391624755254,2.3317142330813354,19.06106765596245,,2.8098042760624,2.5828545483955976,0.3040941397250445,2.5400189125278434,6.202297037630627,1.0403570835316762,2.703925538159439,934.9805914379392,No,Cabernet Sauvignon
12.282986998658464,4.1755208276880555,1.9922073917157817,21.141179557007,73.39045719342676,2.0714891517964444,1.939968863181141,0.5387565708948748,2.215412010540079,2.749863226025367,1.238726708921888,2.4245633326603824,494.00619116962423,Yes,Merlot
14.368699053721372,2.568820901427551,2.3592858881149597,15.732236798929396,103.91488937306794,2.8854862794176994,2.571053249602671,0.13652195564348135,1.6851224823946327,7.473162052280428,1.2070017403664508,2.635174066029115,1327.8610915180498,Yes,Cabernet Sauvignon
12.916945027560281,3.0625322213992874,2.684192487215141,21.87183743048936,82.72041983965408,1.6687306540090874,1.4595564729860946,0.4735071401961103,1.0278986169730575,6.854840552035772,0.7134173254413863,1.8514802184213177,554.4781792456929,No,Pinot Noir
13.907204716637997,1.3208953362440112,2.5357321751704007,19.98404642964094,132.25646979531314,3.1544711085199917,2.7732590799577705,0.15971644208461103,1.79615438746169,4.315533814555736,1.138949816962507,2.911887452902883,1140.3397942936137,Yes,Cabernet Sauvignon
12.21981168202737,3.44628999661584,2.3301854798139567,17.82747479483044,87.27015164763213,2.3716126391478527,2.279523248830811,0.19630153694835714,1.5249231830531573,1.891525204095767,0.88583454712775,2.1304714425633997,859.7094904401426,No,Merlot
13.246574772233412,1.9344993980613734,2.6137952256254704,25.79917470639312,97.29440286175222,1.5279938578028938,1.4248140239534546,0.3623546530560714,1.032837445713808,7.560430253714019,0.7033328912376967,1.7678066464806255,780.5876109565455,No,Pinot Noir
11.302046206940105,0.42333885074185806,2.217509784955408,21.910010113188854,86.94444309551733,2.0888040053134898,1.8006687928434864,0.43144642247745624,1.4848205545225073,3.8506999816780776,0.8006983338722009,1.853483952702627,381.71473977481304,No,Merlot
12.221813591993884,4.038649481350273,2.4589776283146985,21.543258279528406,111.0350522320627,1.9062840110508215,1.8243599196846705,0.4792383270016996,0.878994104091828,5.744321931024383,0.653766750966973,1.5103180034511379,524.8252861356998,No,Pinot Noir
13.79820046455357,2.3827664382433924,2.2890911045261384,20.677898325376614,101.59546376801974,1.6873874286097796,1.4479533568060603,0.38148343257751954,0.8560525972693935,8.653680905307235,0.881291643182349,1.950933294538696,0.1,No,Pinot Noir
12.147946657336597,4.178503187153503,2.520626710751424,23.512035079202345,95.30879079303163,2.204148147630497,1.8003027681584,0.5450895386654238,0.954327867262428,10.159395986978279,,1.910813500046596,758.3367561303593,Yes,Pinot Noir
11.772578832840715,1.8393916124717622,1.9825606977464285,15.590319399366805,112.03590417489292,0.6311541268790855,0.7790516119142757,0.3167606895088816,2.483003980402527,3.9162290816739556,,1.5356657502307551,536.0657273023659,Yes,Merlot
11.700245586221122,0.6452957406219268,2.5106161179050632,14.456945434396406,60.107550698438,1.650878267440496,1.637047038068527,0.33312214035050747,1.0061465285555071,3.246095785732398,,2.120773074483018,513.7384918663307,Yes,Merlot
13.151105559476962,2.2431814755266934,2.2383283191160075,17.661880951294453,95.0310283138888,1.7961488043729683,1.9617669132333273,0.7107247948343904,0.7861748495009127,8.394820264468514,0.7097070192740886,1.9347004409750128,692.0722339554867,Yes,Pinot Noir
14.012795196983667,2.2331492608327785,2.8542250686072546,14.011602564254744,123.35545025425074,3.369777333110881,3.372199728406655,0.3746485197897764,2.883297442294624,4.511043134392628,1.034540852254233,2.7647563213908892,828.5989945113586,No,Cabernet Sauvignon
12.200165100413573,0.9015210726046827,2.039838511393357,21.464457774765435,98.0564423722729,3.000230142812474,2.8919647722967876,0.32487944479777725,1.5337275932153718,3.37578141192584,1.349262979586784,3.300879519882647,710.51971939161,No,Merlot
13.818867801166139,2.256571985066061,2.2282635510828204,20.79198164284812,96.8615313023413,3.436470337285049,2.878258102805786,0.3394178822689171,2.1306833446173608,4.409202766583539,1.0394566051715213,2.603602063003527,1647.9385382383691,No,Cabernet Sauvignon
12.803195238809876,1.393868455369128,2.788601702514113,18.97442408408149,118.00285092093984,1.6998844890165634,1.8464898051945435,0.2923702515475289,1.8742389485061177,3.1157636897517924,,2.5759448948885564,338.45398266681605,Yes,Merlot
13.087197118116375,3.424551311911747,2.8124266794727326,18.009885051839028,,2.7636845726480876,2.278973980539795,0.23206910314857368,1.5017239092632773,4.26978496666699,1.1092956359089376,2.236408271493537,1489.1744068542298,No,Cabernet Sauvignon
13.110848188442567,1.8592267418368187,2.765766034461997,17.893298556776568,96.09238597916055,2.3597645389337467,2.08094470124292,0.36268029502886734,2.8198656278459353,5.698734580279182,1.0078511479297003,2.176053797283961,953.613204429771,Yes,Cabernet Sauvignon
13.201376586199258,1.2006432417003172,2.543492497435953,18.426342590346213,86.45314696741318,2.8197917935919916,2.551098695699018,0.24106847028272513,2.032616678053477,6.778822209664058,1.0533898527469356,2.588882742242928,1508.9976856712412,Yes,Cabernet Sauvignon
14.264486146360445,,2.4230093797510723,12.999485377391306,99.08791781068574,3.3793956045460547,3.35741377553816,0.31564330535550306,2.281739331636679,4.471388315467085,0.9669287650204936,2.8524862467558982,1176.9978807103814,No,Cabernet Sauvignon
13.91871180951657,3.6372352914310246,2.2224741821295693,23.466969479706755,103.57335626079086,1.8824953905744632,1.9512516053519184,0.389367913954612,1.371557023503585,3.9950359086809355,0.7406291819753541,1.9712525150755993,665.711182846528,No,Pinot Noir
12.805481938171026,,2.3125611278566933,21.176565131492612,118.3355752108814,1.0882856589233978,0.8307761881192867,0.2650346877043481,1.4493469534349868,6.2741628541088525,,1.1951656946479254,571.3066192764495,No,Pinot Noir
13.010478729036922,2.716061031775033,2.524787645171372,20.76106619638796,87.1608451592651,1.659160542784423,1.612732084116029,0.5691499992242313,1.1463496026109483,6.3506989401396154,0.687177184077784,1.3886474543496479,458.1203335742643,Yes,Pinot Noir
12.631299075212626,2.677639263466807,2.472868131850484,19.20895068856846,79.0293388835805,2.4928388880611836,2.363046205203141,0.4898636796719166,,3.288121644195501,0.8292846736636077,2.3144326912384408,483.3731779339349,No,Merlot
13.186379720214891,2.3566758276730813,2.250459342041133,20.289716452346656,,1.9511662573882973,1.6851508920390557,0.45955034937992767,1.15753455141868,13.996794462415433,,1.7644482130731558,688.0415216080676,Yes,Pinot Noir
13.464237596275025,0.8060434487891381,2.2609746759133746,14.721390942156773,84.869924815153,2.8557204276199317,2.724192407065732,0.2240923678439139,1.9908651193549862,5.840687201410568,,2.738839737904824,1110.6532708361126,No,Cabernet Sauvignon
